Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,484,Mexico,5111,Stocks,02122,Sheep,2024,2024,An,8866253,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5111,Stocks,02140,Swine / pigs,2024,2024,An,19856591,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,583,Micronesia (Federated States of),5111,Stocks,02111,Cattle,2024,2024,An,18180,E,Estimated value,
QCL,Crops and livestock products,583,Micronesia (Federated States of),5111,Stocks,02123,Goats,2024,2024,An,4926,E,Estimated value,
QCL,Crops and livestock products,583,Micronesia (Federated States of),5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,93,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,583,Micronesia (Federated States of),5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,203,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,583,Micronesia (Federated States of),5111,Stocks,02140,Swine / pigs,2024,2024,An,39004,E,Estimated value,
QCL,Crops and livestock products,496,Mongolia,5111,Stocks,02111,Cattle,2024,2024,An,5074552,A,Official value,
QCL,Crops and livestock products,496,Mongolia,5111,Stocks,02123,Goats,2024,2024,An,22920180,A,Official value,
QCL,Crops and livestock products,496,Mongolia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1549,A,Official value,
QCL,Crops and livestock products,496,Mongolia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,349,E,Estimated value,
QCL,Crops and livestock products,496,Mongolia,5111,Stocks,02122,Sheep,2024,2024,An,24491124,A,Official value,
QCL,Crops and livestock products,496,Mongolia,5111,Stocks,02140,Swine / pigs,2024,2024,An,21258,A,Official value,
QCL,Crops and livestock products,499,Montenegro,5111,Stocks,02111,Cattle,2024,2024,An,67496,A,Official value,
QCL,Crops and livestock products,499,Montenegro,5111,Stocks,02123,Goats,2024,2024,An,26833,A,Official value,
QCL,Crops and livestock products,499,Montenegro,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1016,A,Official value,
QCL,Crops and livestock products,499,Montenegro,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,4448,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,499,Montenegro,5111,Stocks,02122,Sheep,2024,2024,An,144916,A,Official value,
QCL,Crops and livestock products,499,Montenegro,5111,Stocks,02140,Swine / pigs,2024,2024,An,29270,A,Official value,
QCL,Crops and livestock products,504,Morocco,5111,Stocks,02111,Cattle,2024,2024,An,2365210,A,Official value,
QCL,Crops and livestock products,504,Morocco,5111,Stocks,02123,Goats,2024,2024,An,5709531,A,Official value,
QCL,Crops and livestock products,504,Morocco,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,22165,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,504,Morocco,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,647800,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5111,Stocks,02122,Sheep,2024,2024,An,19892910,A,Official value,
QCL,Crops and livestock products,504,Morocco,5111,Stocks,02140,Swine / pigs,2024,2024,An,7782,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,508,Mozambique,5111,Stocks,02111,Cattle,2024,2024,An,2467082,A,Official value,
QCL,Crops and livestock products,508,Mozambique,5111,Stocks,02123,Goats,2024,2024,An,4101030,A,Official value,
QCL,Crops and livestock products,508,Mozambique,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3557,E,Estimated value,
QCL,Crops and livestock products,508,Mozambique,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,75444,E,Estimated value,
QCL,Crops and livestock products,508,Mozambique,5111,Stocks,02122,Sheep,2024,2024,An,229764,A,Official value,
QCL,Crops and livestock products,508,Mozambique,5111,Stocks,02140,Swine / pigs,2024,2024,An,1755399,A,Official value,
QCL,Crops and livestock products,104,Myanmar,5111,Stocks,02111,Cattle,2024,2024,An,10800000,E,Estimated value,
QCL,Crops and livestock products,104,Myanmar,5111,Stocks,02123,Goats,2024,2024,An,2300000,E,Estimated value,
QCL,Crops and livestock products,104,Myanmar,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,31435,E,Estimated value,
QCL,Crops and livestock products,104,Myanmar,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,526303,E,Estimated value,
QCL,Crops and livestock products,104,Myanmar,5111,Stocks,02122,Sheep,2024,2024,An,540000,E,Estimated value,
QCL,Crops and livestock products,104,Myanmar,5111,Stocks,02140,Swine / pigs,2024,2024,An,7800000,E,Estimated value,
QCL,Crops and livestock products,516,Namibia,5111,Stocks,02111,Cattle,2024,2024,An,2907986,E,Estimated value,
QCL,Crops and livestock products,516,Namibia,5111,Stocks,02123,Goats,2024,2024,An,1785997,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,516,Namibia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,817,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,516,Namibia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,13196,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,516,Namibia,5111,Stocks,02122,Sheep,2024,2024,An,1921652,E,Estimated value,
QCL,Crops and livestock products,516,Namibia,5111,Stocks,02140,Swine / pigs,2024,2024,An,87256,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,520,Naoero,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,2,E,Estimated value,
QCL,Crops and livestock products,520,Naoero,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,5,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,520,Naoero,5111,Stocks,02140,Swine / pigs,2024,2024,An,3034,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,524,Nepal,5111,Stocks,02111,Cattle,2024,2024,An,5198388,A,Official value,
QCL,Crops and livestock products,524,Nepal,5111,Stocks,02123,Goats,2024,2024,An,15289954,A,Official value,
QCL,Crops and livestock products,524,Nepal,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,13487,A,Official value,
QCL,Crops and livestock products,524,Nepal,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,235097,E,Estimated value,
QCL,Crops and livestock products,524,Nepal,5111,Stocks,02122,Sheep,2024,2024,An,633222,A,Official value,
QCL,Crops and livestock products,524,Nepal,5111,Stocks,02140,Swine / pigs,2024,2024,An,1497411,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5111,Stocks,02111,Cattle,2024,2024,An,3562000,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5111,Stocks,02123,Goats,2024,2024,An,552000,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,40470,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,503234,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5111,Stocks,02122,Sheep,2024,2024,An,607000,A,Official value,
QCL,Crops and livestock products,528,Netherlands (Kingdom of the),5111,Stocks,02140,Swine / pigs,2024,2024,An,10192000,A,Official value,
QCL,Crops and livestock products,540,New Caledonia,5111,Stocks,02111,Cattle,2024,2024,An,77281,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,540,New Caledonia,5111,Stocks,02123,Goats,2024,2024,An,1550,E,Estimated value,
QCL,Crops and livestock products,540,New Caledonia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,159,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,540,New Caledonia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,582,E,Estimated value,
QCL,Crops and livestock products,540,New Caledonia,5111,Stocks,02122,Sheep,2024,2024,An,1753,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,540,New Caledonia,5111,Stocks,02140,Swine / pigs,2024,2024,An,36916,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,554,New Zealand,5111,Stocks,02111,Cattle,2024,2024,An,9516288,A,Official value,
QCL,Crops and livestock products,554,New Zealand,5111,Stocks,02123,Goats,2024,2024,An,88428,A,Official value,
QCL,Crops and livestock products,554,New Zealand,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3762,A,Official value,
QCL,Crops and livestock products,554,New Zealand,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,123806,A,Official value,
QCL,Crops and livestock products,554,New Zealand,5111,Stocks,02122,Sheep,2024,2024,An,23583001,A,Official value,
QCL,Crops and livestock products,554,New Zealand,5111,Stocks,02140,Swine / pigs,2024,2024,An,243588,A,Official value,
QCL,Crops and livestock products,562,Niger,5111,Stocks,02111,Cattle,2024,2024,An,20375030,A,Official value,
QCL,Crops and livestock products,562,Niger,5111,Stocks,02123,Goats,2024,2024,An,22031302,A,Official value,
QCL,Crops and livestock products,562,Niger,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3890,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,562,Niger,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,25575,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,562,Niger,5111,Stocks,02122,Sheep,2024,2024,An,15669056,A,Official value,
QCL,Crops and livestock products,562,Niger,5111,Stocks,02140,Swine / pigs,2024,2024,An,42943,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,566,Nigeria,5111,Stocks,02111,Cattle,2024,2024,An,20943448,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,566,Nigeria,5111,Stocks,02123,Goats,2024,2024,An,90970883,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,566,Nigeria,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,136854,E,Estimated value,
QCL,Crops and livestock products,566,Nigeria,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,342933,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,566,Nigeria,5111,Stocks,02122,Sheep,2024,2024,An,52136324,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,566,Nigeria,5111,Stocks,02140,Swine / pigs,2024,2024,An,9958091,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,570,Niue,5111,Stocks,02111,Cattle,2024,2024,An,113,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,570,Niue,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,570,Niue,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,25,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,570,Niue,5111,Stocks,02140,Swine / pigs,2024,2024,An,2362,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,807,North Macedonia,5111,Stocks,02111,Cattle,2024,2024,An,143953,A,Official value,
QCL,Crops and livestock products,807,North Macedonia,5111,Stocks,02123,Goats,2024,2024,An,97918,A,Official value,
QCL,Crops and livestock products,807,North Macedonia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1026,A,Official value,
QCL,Crops and livestock products,807,North Macedonia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,2520,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,807,North Macedonia,5111,Stocks,02122,Sheep,2024,2024,An,517128,A,Official value,
QCL,Crops and livestock products,807,North Macedonia,5111,Stocks,02140,Swine / pigs,2024,2024,An,179682,A,Official value,
QCL,Crops and livestock products,578,Norway,5111,Stocks,02111,Cattle,2024,2024,An,852800,A,Official value,
QCL,Crops and livestock products,578,Norway,5111,Stocks,02123,Goats,2024,2024,An,75000,A,Official value,
QCL,Crops and livestock products,578,Norway,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,4598,A,Official value,
QCL,Crops and livestock products,578,Norway,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,72710,A,Official value,
QCL,Crops and livestock products,578,Norway,5111,Stocks,02122,Sheep,2024,2024,An,2128600,A,Official value,
QCL,Crops and livestock products,578,Norway,5111,Stocks,02140,Swine / pigs,2024,2024,An,709600,A,Official value,
QCL,Crops and livestock products,512,Oman,5111,Stocks,02111,Cattle,2024,2024,An,446988,A,Official value,
QCL,Crops and livestock products,512,Oman,5111,Stocks,02123,Goats,2024,2024,An,2592694,A,Official value,
QCL,Crops and livestock products,512,Oman,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,2681,E,Estimated value,
QCL,Crops and livestock products,512,Oman,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,8675,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,512,Oman,5111,Stocks,02122,Sheep,2024,2024,An,681650,A,Official value,
QCL,Crops and livestock products,586,Pakistan,5111,Stocks,02111,Cattle,2024,2024,An,57541000,A,Official value,
QCL,Crops and livestock products,586,Pakistan,5111,Stocks,02123,Goats,2024,2024,An,87035000,A,Official value,
QCL,Crops and livestock products,586,Pakistan,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,127820,E,Estimated value,
QCL,Crops and livestock products,586,Pakistan,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,2013890,A,Official value,
QCL,Crops and livestock products,586,Pakistan,5111,Stocks,02122,Sheep,2024,2024,An,32731000,A,Official value,
QCL,Crops and livestock products,591,Panama,5111,Stocks,02111,Cattle,2024,2024,An,1401169,A,Official value,
QCL,Crops and livestock products,591,Panama,5111,Stocks,02123,Goats,2024,2024,An,8998,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,591,Panama,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,2666,E,Estimated value,
QCL,Crops and livestock products,591,Panama,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,112000,A,Official value,
QCL,Crops and livestock products,591,Panama,5111,Stocks,02140,Swine / pigs,2024,2024,An,508934,A,Official value,
QCL,Crops and livestock products,598,Papua New Guinea,5111,Stocks,02111,Cattle,2024,2024,An,90889,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,598,Papua New Guinea,5111,Stocks,02123,Goats,2024,2024,An,3150,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,598,Papua New Guinea,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1730,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,598,Papua New Guinea,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,7542,E,Estimated value,
QCL,Crops and livestock products,598,Papua New Guinea,5111,Stocks,02122,Sheep,2024,2024,An,7309,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,598,Papua New Guinea,5111,Stocks,02140,Swine / pigs,2024,2024,An,2055539,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,600,Paraguay,5111,Stocks,02111,Cattle,2024,2024,An,13630216,E,Estimated value,
QCL,Crops and livestock products,600,Paraguay,5111,Stocks,02123,Goats,2024,2024,An,117040,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,600,Paraguay,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,9805,E,Estimated value,
QCL,Crops and livestock products,600,Paraguay,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,78423,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,600,Paraguay,5111,Stocks,02122,Sheep,2024,2024,An,371738,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,600,Paraguay,5111,Stocks,02140,Swine / pigs,2024,2024,An,1674266,E,Estimated value,
QCL,Crops and livestock products,604,Peru,5111,Stocks,02111,Cattle,2024,2024,An,5842166,A,Official value,
QCL,Crops and livestock products,604,Peru,5111,Stocks,02123,Goats,2024,2024,An,1749263,A,Official value,
QCL,Crops and livestock products,604,Peru,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,27777,A,Official value,
QCL,Crops and livestock products,604,Peru,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,826762,A,Official value,
QCL,Crops and livestock products,604,Peru,5111,Stocks,02122,Sheep,2024,2024,An,11278083,A,Official value,
QCL,Crops and livestock products,604,Peru,5111,Stocks,02140,Swine / pigs,2024,2024,An,3519668,A,Official value,
QCL,Crops and livestock products,608,Philippines,5111,Stocks,02111,Cattle,2024,2024,An,2605517,A,Official value,
QCL,Crops and livestock products,608,Philippines,5111,Stocks,02123,Goats,2024,2024,An,3824485,A,Official value,
QCL,Crops and livestock products,608,Philippines,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,141721,E,Estimated value,
QCL,Crops and livestock products,608,Philippines,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1343477,A,Official value,
QCL,Crops and livestock products,608,Philippines,5111,Stocks,02122,Sheep,2024,2024,An,30000,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,608,Philippines,5111,Stocks,02140,Swine / pigs,2024,2024,An,9566230,A,Official value,
QCL,Crops and livestock products,616,Poland,5111,Stocks,02111,Cattle,2024,2024,An,6190930,A,Official value,
QCL,Crops and livestock products,616,Poland,5111,Stocks,02123,Goats,2024,2024,An,63492,A,Official value,
QCL,Crops and livestock products,616,Poland,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,57473,A,Official value,
QCL,Crops and livestock products,616,Poland,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1297914,A,Official value,
QCL,Crops and livestock products,616,Poland,5111,Stocks,02122,Sheep,2024,2024,An,269538,A,Official value,
QCL,Crops and livestock products,616,Poland,5111,Stocks,02140,Swine / pigs,2024,2024,An,9078250,A,Official value,
QCL,Crops and livestock products,620,Portugal,5111,Stocks,02111,Cattle,2024,2024,An,1486910,A,Official value,
QCL,Crops and livestock products,620,Portugal,5111,Stocks,02123,Goats,2024,2024,An,318650,A,Official value,
QCL,Crops and livestock products,620,Portugal,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,7510,A,Official value,
QCL,Crops and livestock products,620,Portugal,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,231441,A,Official value,
QCL,Crops and livestock products,620,Portugal,5111,Stocks,02122,Sheep,2024,2024,An,2142450,A,Official value,
QCL,Crops and livestock products,620,Portugal,5111,Stocks,02140,Swine / pigs,2024,2024,An,2192680,A,Official value,
QCL,Crops and livestock products,630,Puerto Rico,5111,Stocks,02111,Cattle,2024,2024,An,218598,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5111,Stocks,02123,Goats,2024,2024,An,3536,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1248,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,19834,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,630,Puerto Rico,5111,Stocks,02122,Sheep,2024,2024,An,12791,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,630,Puerto Rico,5111,Stocks,02140,Swine / pigs,2024,2024,An,40725,E,Estimated value,
QCL,Crops and livestock products,634,Qatar,5111,Stocks,02111,Cattle,2024,2024,An,45424,E,Estimated value,
QCL,Crops and livestock products,634,Qatar,5111,Stocks,02123,Goats,2024,2024,An,371701,E,Estimated value,
QCL,Crops and livestock products,634,Qatar,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,940,E,Estimated value,
QCL,Crops and livestock products,634,Qatar,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,21243,E,Estimated value,
QCL,Crops and livestock products,634,Qatar,5111,Stocks,02122,Sheep,2024,2024,An,804695,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,410,Republic of Korea,5111,Stocks,02111,Cattle,2024,2024,An,3889278,A,Official value,
QCL,Crops and livestock products,410,Republic of Korea,5111,Stocks,02123,Goats,2024,2024,An,316833,E,Estimated value,
QCL,Crops and livestock products,410,Republic of Korea,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,79003,A,Official value,
QCL,Crops and livestock products,410,Republic of Korea,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1083748,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,410,Republic of Korea,5111,Stocks,02122,Sheep,2024,2024,An,1391,E,Estimated value,
QCL,Crops and livestock products,410,Republic of Korea,5111,Stocks,02140,Swine / pigs,2024,2024,An,10845848,A,Official value,
QCL,Crops and livestock products,498,Republic of Moldova,5111,Stocks,02111,Cattle,2024,2024,An,98817,A,Official value,
QCL,Crops and livestock products,498,Republic of Moldova,5111,Stocks,02123,Goats,2024,2024,An,138130,A,Official value,
QCL,Crops and livestock products,498,Republic of Moldova,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,3101,E,Estimated value,
QCL,Crops and livestock products,498,Republic of Moldova,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,43072,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,498,Republic of Moldova,5111,Stocks,02122,Sheep,2024,2024,An,423608,A,Official value,
QCL,Crops and livestock products,498,Republic of Moldova,5111,Stocks,02140,Swine / pigs,2024,2024,An,379619,A,Official value,
QCL,Crops and livestock products,642,Romania,5111,Stocks,02111,Cattle,2024,2024,An,1809400,A,Official value,
QCL,Crops and livestock products,642,Romania,5111,Stocks,02123,Goats,2024,2024,An,1426100,A,Official value,
QCL,Crops and livestock products,642,Romania,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,320096,A,Official value,
QCL,Crops and livestock products,642,Romania,5111,Stocks,02122,Sheep,2024,2024,An,10443400,A,Official value,
QCL,Crops and livestock products,642,Romania,5111,Stocks,02140,Swine / pigs,2024,2024,An,3257500,A,Official value,
QCL,Crops and livestock products,643,Russian Federation,5111,Stocks,02111,Cattle,2024,2024,An,17373368,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,643,Russian Federation,5111,Stocks,02123,Goats,2024,2024,An,1687316,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,643,Russian Federation,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,162000,E,Estimated value,
QCL,Crops and livestock products,643,Russian Federation,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,2639286,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,643,Russian Federation,5111,Stocks,02122,Sheep,2024,2024,An,19111986,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,643,Russian Federation,5111,Stocks,02140,Swine / pigs,2024,2024,An,29015221,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02111,Cattle,2024,2024,An,1545688,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02123,Goats,2024,2024,An,1624105,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,646,Rwanda,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,1359,E,Estimated value,
QCL,Crops and livestock products,646,Rwanda,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,4200,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02122,Sheep,2024,2024,An,288916,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02140,Swine / pigs,2024,2024,An,1062978,E,Estimated value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02111,Cattle,2024,2024,An,1709,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02123,Goats,2024,2024,An,8121,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,55,E,Estimated value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,43,E,Estimated value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02122,Sheep,2024,2024,An,10993,E,Estimated value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02140,Swine / pigs,2024,2024,An,2827,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02111,Cattle,2024,2024,An,10486,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02123,Goats,2024,2024,An,14792,E,Estimated value,
QCL,Crops and livestock products,662,Saint Lucia,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,90,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,662,Saint Lucia,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,1185,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02122,Sheep,2024,2024,An,9146,E,Estimated value,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02140,Swine / pigs,2024,2024,An,10039,E,Estimated value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02111,Cattle,2024,2024,An,2600,E,Estimated value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02123,Goats,2024,2024,An,10458,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,45,E,Estimated value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,211,E,Estimated value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02122,Sheep,2024,2024,An,8496,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02140,Swine / pigs,2024,2024,An,6876,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,882,Samoa,5111,Stocks,02111,Cattle,2024,2024,An,38349,E,Estimated value,
QCL,Crops and livestock products,882,Samoa,5313,Laying,0231,"Hen eggs in shell, fresh",2024,2024,1000 An,74,E,Estimated value,
QCL,Crops and livestock products,882,Samoa,5321,Producing Animals/Slaughtered,21121,"Meat of chickens, fresh or chilled",2024,2024,1000 An,474,E,Estimated value,
QCL,Crops and livestock products,882,Samoa,5111,Stocks,02140,Swine / pigs,2024,2024,An,91647,E,Estimated value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02111,Cattle,2024,2024,An,1588,E,Estimated value,
